C02199V02655,Sex,C03367V04052,County,TLIST(A1),CensusYear,C02076V03371,Age Group,STATISTIC,Statistic Label,UNIT,VALUE,C03789V04537,Administrative Counties
1,Male,KY,Kerry,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,883.0,,
1,Male,KY,Kerry,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,26.9,,
1,Male,KY,Kerry,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1616.0,,
1,Male,KY,Kerry,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,487.0,,
1,Male,KY,Kerry,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.1,,
1,Male,KY,Kerry,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,590.0,,
1,Male,KY,Kerry,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,197.0,,
1,Male,KY,Kerry,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,33.4,,
1,Male,KY,Kerry,2016,2016,-,All ages,EY015C01,Persons in private households,Number,70543.0,,
1,Male,KY,Kerry,2016,2016,-,All ages,EY015C02,Persons living alone,Number,7729.0,,
1,Male,KY,Kerry,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,11.0,,
1,Male,KY,Kerry,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,10722.0,,
1,Male,KY,Kerry,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,2575.0,,
1,Male,KY,Kerry,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,24.0,,
1,Male,KY,Kerry,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,6731.0,,
1,Male,KY,Kerry,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,1659.0,,
1,Male,KY,Kerry,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,24.6,,
1,Male,KY,Kerry,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,3776.0,,
1,Male,KY,Kerry,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1021.0,,
1,Male,KY,Kerry,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,27.0,,
1,Male,KY,Kerry,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,1852.0,,
1,Male,KY,Kerry,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,559.0,,
1,Male,KY,Kerry,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.2,,
1,Male,KY,Kerry,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,696.0,,
1,Male,KY,Kerry,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,262.0,,
1,Male,KY,Kerry,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,37.6,,
1,Male,LK,Limerick City and County,2011,2011,-,All ages,EY015C01,Persons in private households,Number,93900.0,,
1,Male,LK,Limerick City and County,2011,2011,-,All ages,EY015C02,Persons living alone,Number,8695.0,,
1,Male,LK,Limerick City and County,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,9.3,,
1,Male,LK,Limerick City and County,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,10005.0,,
1,Male,LK,Limerick City and County,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,2141.0,,
1,Male,LK,Limerick City and County,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,21.4,,
1,Male,LK,Limerick City and County,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,6331.0,,
1,Male,LK,Limerick City and County,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,1494.0,,
1,Male,LK,Limerick City and County,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,23.6,,
1,Male,LK,Limerick City and County,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,3547.0,,
1,Male,LK,Limerick City and County,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,910.0,,
1,Male,LK,Limerick City and County,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,25.7,,
1,Male,LK,Limerick City and County,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1629.0,,
1,Male,LK,Limerick City and County,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,500.0,,
1,Male,LK,Limerick City and County,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.7,,
1,Male,LK,Limerick City and County,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,583.0,,
1,Male,LK,Limerick City and County,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,215.0,,
1,Male,LK,Limerick City and County,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,36.9,,
1,Male,LK,Limerick City and County,2016,2016,-,All ages,EY015C01,Persons in private households,Number,96081.0,,
1,Male,LK,Limerick City and County,2016,2016,-,All ages,EY015C02,Persons living alone,Number,8951.0,,
1,Male,LK,Limerick City and County,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,9.3,,
1,Male,LK,Limerick City and County,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,12066.0,,
1,Male,LK,Limerick City and County,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,2635.0,,
1,Male,LK,Limerick City and County,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,21.8,,
1,Male,LK,Limerick City and County,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,7572.0,,
1,Male,LK,Limerick City and County,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,1799.0,,
1,Male,LK,Limerick City and County,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,23.8,,
1,Male,LK,Limerick City and County,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,4275.0,,
1,Male,LK,Limerick City and County,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1119.0,,
1,Male,LK,Limerick City and County,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,26.2,,
1,Male,LK,Limerick City and County,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,2069.0,,
1,Male,LK,Limerick City and County,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,601.0,,
1,Male,LK,Limerick City and County,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,29.0,,
1,Male,LK,Limerick City and County,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,715.0,,
1,Male,LK,Limerick City and County,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,230.0,,
1,Male,LK,Limerick City and County,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,32.2,,
1,Male,TY,Tipperary,2011,2011,-,All ages,EY015C01,Persons in private households,Number,79621.0,,
1,Male,TY,Tipperary,2011,2011,-,All ages,EY015C02,Persons living alone,Number,7711.0,,
1,Male,TY,Tipperary,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,9.7,,
1,Male,TY,Tipperary,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,9318.0,,
1,Male,TY,Tipperary,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,2131.0,,
1,Male,TY,Tipperary,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,22.9,,
1,Male,TY,Tipperary,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,6049.0,,
1,Male,TY,Tipperary,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,1531.0,,
1,Male,TY,Tipperary,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,25.3,,
1,Male,TY,Tipperary,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,3618.0,,
1,Male,TY,Tipperary,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,992.0,,
1,Male,TY,Tipperary,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,27.4,,
1,Male,TY,Tipperary,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1770.0,,
1,Male,TY,Tipperary,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,546.0,,
1,Male,TY,Tipperary,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.8,,
1,Male,TY,Tipperary,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,620.0,,
1,Male,TY,Tipperary,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,192.0,,
1,Male,TY,Tipperary,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,31.0,,
1,Male,TY,Tipperary,2016,2016,-,All ages,EY015C01,Persons in private households,Number,79669.0,,
1,Male,TY,Tipperary,2016,2016,-,All ages,EY015C02,Persons living alone,Number,8017.0,,
1,Male,TY,Tipperary,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,10.1,,
1,Male,TY,Tipperary,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,10962.0,,
1,Male,TY,Tipperary,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,2484.0,,
1,Male,TY,Tipperary,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,22.7,,
1,Male,TY,Tipperary,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,7055.0,,
1,Male,TY,Tipperary,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,1663.0,,
1,Male,TY,Tipperary,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,23.6,,
1,Male,TY,Tipperary,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,4102.0,,
1,Male,TY,Tipperary,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1083.0,,
1,Male,TY,Tipperary,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,26.4,,
1,Male,TY,Tipperary,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,2109.0,,
1,Male,TY,Tipperary,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,592.0,,
1,Male,TY,Tipperary,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,28.1,,
1,Male,TY,Tipperary,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,769.0,,
1,Male,TY,Tipperary,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,243.0,,
1,Male,TY,Tipperary,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,31.6,,
1,Male,WD,Waterford City and County,2011,2011,-,All ages,EY015C01,Persons in private households,Number,55993.0,,
1,Male,WD,Waterford City and County,2011,2011,-,All ages,EY015C02,Persons living alone,Number,5488.0,,
1,Male,WD,Waterford City and County,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,9.8,,
1,Male,WD,Waterford City and County,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,6339.0,,
1,Male,WD,Waterford City and County,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,1334.0,,
1,Male,WD,Waterford City and County,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,21.0,,
1,Male,WD,Waterford City and County,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,4025.0,,
1,Male,WD,Waterford City and County,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,926.0,,
1,Male,WD,Waterford City and County,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,23.0,,
1,Male,WD,Waterford City and County,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,2289.0,,
1,Male,WD,Waterford City and County,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,595.0,,
1,Male,WD,Waterford City and County,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,26.0,,
1,Male,WD,Waterford City and County,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1055.0,,
1,Male,WD,Waterford City and County,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,327.0,,
1,Male,WD,Waterford City and County,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,31.0,,
1,Male,WD,Waterford City and County,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,384.0,,
1,Male,WD,Waterford City and County,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,149.0,,
1,Male,WD,Waterford City and County,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,38.8,,
1,Male,WD,Waterford City and County,2016,2016,-,All ages,EY015C01,Persons in private households,Number,56973.0,,
1,Male,WD,Waterford City and County,2016,2016,-,All ages,EY015C02,Persons living alone,Number,5762.0,,
1,Male,WD,Waterford City and County,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,10.1,,
